"identifier","palms_datetime","dow","lat","lon","fixtypecode","iov","tripnumber","triptype","tripmot","activity","activityintensity","activityboutnumber","sedentaryboutnumber"
"BC0627",2013-08-27 07:04:00,2,-36.79677262,174.69549241,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:04:15,2,-36.79675689,174.69551956,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:04:30,2,-36.7966806,174.69556318,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:04:45,2,-36.79669073,174.69555456,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:05:00,2,-36.79678728,174.69551495,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:05:15,2,-36.79686753,174.69548555,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:05:30,2,-36.79688115,174.69547388,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:05:45,2,-36.79689006,174.69547675,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:06:00,2,-36.79671066,174.69552287,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:06:15,2,-36.79668116,174.69554068,1,1,0,4,0,-2,-2,0,0
"BC0627",2013-08-27 07:06:30,2,-36.79662684,174.69562488,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:06:45,2,-36.79660008,174.69561876,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:07:00,2,-36.79661849,174.69555196,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:07:15,2,-36.79667384,174.69550914,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:07:30,2,-36.79667985,174.69549874,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:07:45,2,-36.79666289,174.69550492,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:08:00,2,-36.79666641,174.69552844,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:08:15,2,-36.796668,174.69554927,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:08:30,2,-36.79667244,174.69555539,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:08:45,2,-36.79667232,174.69555385,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:09:00,2,-36.79667301,174.69555104,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:09:15,2,-36.7966733,174.69554965,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:09:30,2,-36.79667541,174.69554705,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:09:45,2,-36.79667756,174.69554347,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:10:00,2,-36.79667968,174.69553992,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:10:15,2,-36.7966807,174.69553708,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:10:30,2,-36.79668087,174.6955351,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:10:45,2,-36.79667941,174.69553441,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:11:00,2,-36.79668008,174.69553114,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:11:15,2,-36.79668102,174.69552796,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:11:30,2,-36.79668073,174.69552538,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:11:45,2,-36.79668154,174.69552327,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:12:00,2,-36.79668196,174.69552102,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:12:15,2,-36.7966824,174.69552058,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:12:30,2,-36.79668415,174.69551937,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:12:45,2,-36.79668629,174.69551818,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:13:00,2,-36.79668874,174.69551724,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:13:15,2,-36.79669025,174.69551626,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:13:30,2,-36.79669181,174.69551479,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:13:45,2,-36.79669432,174.69551372,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:14:00,2,-36.79669466,174.69551245,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:14:15,2,-36.79669557,174.69551103,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:14:30,2,-36.79669939,174.69550881,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:14:45,2,-36.79670292,174.69550622,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:15:00,2,-36.79670628,174.69550396,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:15:15,2,-36.79671003,174.69550048,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:15:30,2,-36.79676272,174.69544123,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:15:45,2,-36.79688304,174.69537393,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:16:00,2,-36.79689167,174.69534891,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:16:15,2,-36.79689762,174.69535747,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:16:30,2,-36.79675655,174.69542656,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:16:45,2,-36.79673802,174.69541909,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:17:00,2,-36.79672165,174.69541708,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:17:15,2,-36.79671494,174.69542884,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:17:30,2,-36.79671362,174.69543151,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:17:45,2,-36.79671595,174.69543099,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:18:00,2,-36.79671581,174.69543056,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:18:15,2,-36.79671621,174.69543031,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:18:30,2,-36.79671568,174.69543023,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:18:45,2,-36.79671773,174.69542961,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:19:00,2,-36.79672032,174.6954291,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:19:15,2,-36.79672212,174.69542928,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:19:30,2,-36.79672477,174.69542996,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:19:45,2,-36.7967273,174.69543016,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:20:00,2,-36.79673,174.69543121,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:20:15,2,-36.79673093,174.69543196,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:20:30,2,-36.79673067,174.69543311,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:20:45,2,-36.79673169,174.69543331,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:21:00,2,-36.79674143,174.69543818,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:21:15,2,-36.79674873,174.69545712,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:21:30,2,-36.79677078,174.69547184,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:21:45,2,-36.79680751,174.69546887,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:22:00,2,-36.7968252,174.69543319,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:22:15,2,-36.79684776,174.69540615,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:22:30,2,-36.79686712,174.69539123,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:22:45,2,-36.79684867,174.6954014,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:23:00,2,-36.79682966,174.69541598,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:23:15,2,-36.79683456,174.69542077,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:23:30,2,-36.79683947,174.69540116,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:23:45,2,-36.79684203,174.69537734,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:24:00,2,-36.79680916,174.69537467,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:24:15,2,-36.79671651,174.69539627,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:24:30,2,-36.79667144,174.69543149,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:24:45,2,-36.79669281,174.6954372,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:25:00,2,-36.79675033,174.69539931,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:25:15,2,-36.79677011,174.6954019,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:25:30,2,-36.7967457,174.69540352,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:25:45,2,-36.7967441,174.69540492,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:26:00,2,-36.79676423,174.69538709,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:26:15,2,-36.79679664,174.69539338,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:26:30,2,-36.7968246,174.69540055,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:26:45,2,-36.79676904,174.6954259,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:27:00,2,-36.796747,174.69541466,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:27:15,2,-36.79676144,174.69541436,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:27:30,2,-36.79679726,174.69541682,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:27:45,2,-36.79681309,174.69539525,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:28:00,2,-36.796819,174.69537932,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:28:15,2,-36.79682014,174.6953651,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:28:30,2,-36.79681713,174.69536588,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:28:45,2,-36.7968169,174.69536572,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:29:00,2,-36.79681494,174.69536611,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:29:15,2,-36.7968125,174.69536733,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:29:30,2,-36.79681173,174.69536861,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:29:45,2,-36.79681036,174.6953695,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:30:00,2,-36.7968101,174.6953696,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:30:15,2,-36.79680955,174.69536968,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:30:30,2,-36.7968095,174.69536913,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:30:45,2,-36.79680748,174.69537006,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:31:00,2,-36.79680455,174.69537059,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:31:15,2,-36.79680264,174.6953706,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:31:30,2,-36.79680162,174.69537131,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:31:45,2,-36.79680221,174.69537173,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:32:00,2,-36.79680416,174.69537211,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:32:15,2,-36.7968045,174.69537342,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:32:30,2,-36.79680338,174.69537499,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:32:45,2,-36.79680264,174.69537553,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:33:00,2,-36.79680147,174.695376,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:33:15,2,-36.79679939,174.69537668,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:33:30,2,-36.79679778,174.69537753,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:33:45,2,-36.7967978,174.69537839,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:34:00,2,-36.79679695,174.69538046,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:34:15,2,-36.79679683,174.69538127,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:34:30,2,-36.79679611,174.69538197,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:34:45,2,-36.79679584,174.69538301,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:35:00,2,-36.79680136,174.6953836,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:35:15,2,-36.79681829,174.69537501,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:35:30,2,-36.79681757,174.69537814,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:35:45,2,-36.79682199,174.69539386,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:36:00,2,-36.79682815,174.69541352,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:36:15,2,-36.79681154,174.69542761,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:36:30,2,-36.79680125,174.69544399,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:36:45,2,-36.79680547,174.69545023,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:37:00,2,-36.7968245,174.69544545,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:37:15,2,-36.7968388,174.69542012,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:37:30,2,-36.79685306,174.69539559,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:37:45,2,-36.79684861,174.69539445,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:38:00,2,-36.79684911,174.69539527,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:38:15,2,-36.79684889,174.69539708,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:38:30,2,-36.79684817,174.69539732,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:38:45,2,-36.79684703,174.6953965,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:39:00,2,-36.79684555,174.69539457,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:39:15,2,-36.79684254,174.69539294,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:39:30,2,-36.79684061,174.69539003,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:39:45,2,-36.79683808,174.69538928,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:40:00,2,-36.79683672,174.69538893,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:40:15,2,-36.79683427,174.69538814,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:40:30,2,-36.79683465,174.69538771,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:40:45,2,-36.79683501,174.69538599,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:41:00,2,-36.79683177,174.69536237,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:41:15,2,-36.79682925,174.69535094,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:41:30,2,-36.79682785,174.69535455,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:41:45,2,-36.79682816,174.6953548,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:42:00,2,-36.79682898,174.69535425,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:42:15,2,-36.79682831,174.69535454,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:42:30,2,-36.79682793,174.69535621,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:42:45,2,-36.79682623,174.69535689,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:43:00,2,-36.79682542,174.69535662,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:43:15,2,-36.79682509,174.69535609,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:43:30,2,-36.7968239,174.69535637,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:43:45,2,-36.79682416,174.69535637,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:44:00,2,-36.79682301,174.69535635,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:44:15,2,-36.79682157,174.69535675,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:44:30,2,-36.79682064,174.69535709,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:44:45,2,-36.79682014,174.69535675,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:45:00,2,-36.79682004,174.69535678,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:45:15,2,-36.79681993,174.69535775,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:45:30,2,-36.79682077,174.69535819,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:45:45,2,-36.79681854,174.6953593,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:46:00,2,-36.79681543,174.69535922,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:46:15,2,-36.79681166,174.6953604,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:46:30,2,-36.79680941,174.69536142,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:46:45,2,-36.79680839,174.69536153,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:47:00,2,-36.79680833,174.69536166,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:47:15,2,-36.7968089,174.69535967,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:47:30,2,-36.79680754,174.69535907,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:47:45,2,-36.79680742,174.69535858,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:48:00,2,-36.79680746,174.69535645,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:48:15,2,-36.79680515,174.69535457,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:48:30,2,-36.79680329,174.69535364,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:48:45,2,-36.79680239,174.69535232,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:49:00,2,-36.79680228,174.69535221,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:49:15,2,-36.796802,174.69535292,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:49:30,2,-36.79680142,174.69535372,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:49:45,2,-36.79680137,174.69535261,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:50:00,2,-36.79680159,174.69535148,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:50:15,2,-36.79680074,174.6953521,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:50:30,2,-36.79679776,174.69535289,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:50:45,2,-36.79679765,174.69535392,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:51:00,2,-36.79679763,174.69535459,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:51:15,2,-36.79679894,174.69535535,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:51:30,2,-36.79679862,174.69535523,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:51:45,2,-36.79679934,174.69535499,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:52:00,2,-36.79680022,174.69535536,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:52:15,2,-36.79680045,174.69535724,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:52:30,2,-36.79679922,174.69536067,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:52:45,2,-36.79679921,174.69536328,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:53:00,2,-36.79680912,174.6953995,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:53:15,2,-36.79681787,174.69540916,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:53:30,2,-36.79681585,174.6954369,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:53:45,2,-36.7968242,174.69547682,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:54:00,2,-36.79679121,174.69555767,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:54:15,2,-36.79674912,174.69559685,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:54:30,2,-36.79668667,174.69550759,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:54:45,2,-36.79669714,174.695499,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:55:00,2,-36.7967048,174.69548915,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:55:15,2,-36.79670519,174.69548743,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:55:30,2,-36.79670491,174.69548501,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:55:45,2,-36.79670533,174.69548389,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:56:00,2,-36.79670478,174.69548375,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:56:15,2,-36.79670605,174.6954836,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:56:30,2,-36.79670845,174.69548396,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:56:45,2,-36.79671059,174.69548313,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:57:00,2,-36.79671127,174.69548245,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:57:15,2,-36.79671273,174.69548113,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:57:30,2,-36.79671275,174.6954807,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:57:45,2,-36.79671224,174.69548041,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:58:00,2,-36.79671136,174.6954794,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:58:15,2,-36.79671158,174.69547739,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:58:30,2,-36.79671174,174.69547537,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:58:45,2,-36.79671286,174.69547437,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:59:00,2,-36.79671174,174.6954724,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:59:15,2,-36.79671346,174.69546915,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:59:30,2,-36.79671345,174.69546688,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 07:59:45,2,-36.79671478,174.69546525,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:00:00,2,-36.79671463,174.69546409,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:00:15,2,-36.79671543,174.69546268,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:00:30,2,-36.79671912,174.69546077,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:00:45,2,-36.79672557,174.69545859,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:01:00,2,-36.79672823,174.69545782,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:01:15,2,-36.79672899,174.6954571,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:01:30,2,-36.79672903,174.69545512,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:01:45,2,-36.7967286,174.69545254,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:02:00,2,-36.79672896,174.69545007,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:02:15,2,-36.79672981,174.69544735,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:02:30,2,-36.7967293,174.69544465,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:02:45,2,-36.79672869,174.69544324,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:03:00,2,-36.79673012,174.69544114,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:03:15,2,-36.79672938,174.69543745,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:03:30,2,-36.79673023,174.6954351,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:03:45,2,-36.79673019,174.69543357,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:04:00,2,-36.79673199,174.69543068,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:04:15,2,-36.79673311,174.69542815,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:04:30,2,-36.79673472,174.69542382,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:04:45,2,-36.79673537,174.69542036,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:05:00,2,-36.79673549,174.69541658,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:05:15,2,-36.79673574,174.69541239,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:05:30,2,-36.79673478,174.69539655,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:05:45,2,-36.79677594,174.69528984,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:06:00,2,-36.7968767,174.69525626,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:06:15,2,-36.79691734,174.69522617,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:06:30,2,-36.79699235,174.69517164,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:06:45,2,-36.7968379,174.69525269,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:07:00,2,-36.79661782,174.69532789,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:07:15,2,-36.79661713,174.69530139,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:07:30,2,-36.79663186,174.6952832,1,1,0,4,0,-2,-2,0,0
"BC0627",2013-08-27 08:07:45,2,-36.79663949,174.69529687,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:08:00,2,-36.79663343,174.69532352,1,1,0,0,0,-2,-2,0,0
"BC0627",2013-08-27 08:08:15,2,-36.79663375,174.69541764,1,1,0,0,0,-2,-2,0,0
